Timestamp,Value
113.822049253,201
113.829742246,201
113.837435239,212
113.845128233,242
113.852821226,280
113.860514219,282
113.868207212,260
113.875900205,244
113.883593198,226
113.891286192,205
113.898979185,178
113.906672178,142
113.914365171,104
113.922058164,58
113.929751157,15
113.937444151,-4
113.945137144,-11
113.952830137,-22
113.960523130,-42
113.968216123,-61
113.975909116,-70
113.983602109,-76
113.991295103,-79
113.998988096,-90
114.006680721,-106
114.014373348,-108
114.022065975,-117
114.029758602,-124
114.037451229,-106
114.045143856,-92
114.052836483,-106
114.060529110,-117
114.068221737,-122
114.075914364,-115
114.083606991,-95
114.091299618,-85
114.098992245,-95
114.106684872,-101
114.114377499,-90
114.122070126,-54
114.129762753,-15
114.137455379,-4
114.145148006,-13
114.152840633,-24
114.160533260,-42
114.168225887,-61
114.175918514,-63
114.183611141,-54
114.191303768,-56
114.198996395,-61
114.206689022,-85
114.214381649,-131
114.222074276,-29
114.229766903,332
114.237459530,701
114.245152157,744
114.252844784,339
114.260537411,-300
114.268230038,-552
114.275922665,-276
114.283615292,-99
114.291307919,-153
114.299000545,-110
114.306693172,-42
114.314385799,-67
114.322078426,-67
114.329771053,-31
114.337463680,-24
114.345156307,-20
114.352848934,-4
114.360541561,6
114.368234188,2
114.375926815,2
114.383619442,27
114.391312069,49
114.399004696,58
114.406697323,72
114.414389950,85
114.422082577,90
114.429775204,99
114.437467831,108
114.445160458,106
114.452853085,90
114.460545712,70
114.468238338,40
114.475930965,4
114.483623592,-29
114.491316219,-56
114.499008846,-101
114.506701473,-165
114.514394100,-219
114.522086727,-255
114.529779354,-289
114.537471981,-300
114.545164608,-294
114.552857235,-300
114.560549862,-309
114.568242628,-307
114.575935377,-303
114.583628126,-307
114.591320875,-307
114.599013624,-307
114.606706373,-280
114.614399122,-192
114.622091871,-138
114.629784620,-149
114.637477369,-160
114.645170118,-185
114.652862867,-205
114.660555616,-192
114.668248365,-162
114.675941114,-169
114.683633863,-199
114.691326612,-167
114.699019361,-90
114.706712110,-52
114.714404859,-56
114.722097608,-76
114.729790357,-104
114.737483106,-124
114.745175855,-126
114.752868604,-119
114.760561353,-119
114.768254102,-126
114.775946851,-133
114.783639600,-158
114.791332349,-167
114.799025098,-4
114.806717847,343
114.814410596,608
114.822103346,554
114.829796095,108
114.837488844,-477
114.845181593,-599
114.852874342,-287
114.860567091,-160
114.868259840,-180
114.875952589,4
114.883645338,266
114.891338087,389
114.899030836,366
114.906723585,262
114.914416334,156
114.922109083,113
114.929801832,138
114.937494581,106
114.945187330,38
114.952880079,42
114.960572828,65
114.968265577,92
114.975958326,142
114.983651075,205
114.991343824,264
114.999036573,221
115.006729322,124
115.014422071,124
115.022114820,212
115.029807569,348
115.037500318,393
115.045193067,244
115.052885816,108
115.060578565,61
115.068271314,-2
115.075964063,-67
115.083656812,-104
115.091349561,-115
115.099042310,-106
115.106735059,-63
115.114427808,49
115.122120557,115
115.129813462,27
115.137506333,-47
115.145199204,-36
115.152892075,-42
115.160584946,-70
115.168277817,-79
115.175970688,-74
115.183663559,-88
115.191356430,-83
115.199049301,-29
115.206742172,-4
115.214435044,-45
115.222127915,-9
115.229820786,151
115.237513657,223
115.245206528,153
115.252899399,88
115.260592270,22
115.268285141,-38
115.275978012,-9
115.283670883,58
115.291363755,70
115.299056626,33
115.306749497,-20
115.314442368,-54
115.322135239,-54
115.329828110,-45
115.337520981,-31
115.345213852,-18
115.352906723,-24
115.360599594,-38
115.368292465,20
115.375985337,246
115.383678208,529
115.391371079,656
115.399063950,436
115.406756821,-171
115.414449692,-610
115.422142563,-404
115.429835434,-83
115.437528305,-85
115.445221176,-97
115.452914047,0
115.460606919,18
115.468299790,2
115.475992661,29
115.483685532,47
115.491378403,42
